longitude;latitude
5.87;58.97
5.87;58.97
5.87;58.97
5.86;58.96
5.86;58.95
5.85;58.96
5.85;58.95
5.84;58.95
5.85;58.94
5.85;58.93
5.84;58.93
5.83;58.93
5.82;58.93
5.8;58.93
5.79;58.94
5.78;58.94
5.78;58.93
5.79;58.93
5.78;58.93
5.77;58.92
5.77;58.89
5.77;58.89
5.77;58.88
5.77;58.88
5.77;58.88
5.74;58.85
5.75;58.86
5.75;58.88
5.75;58.9
5.74;58.91
5.75;58.91
5.74;58.91
5.73;58.91
5.74;58.92
5.73;58.92
5.74;58.92
5.75;58.92
5.75;58.92
5.75;58.92
5.75;58.93
5.76;58.94
5.75;58.95
5.75;58.95
5.77;58.96
5.77;58.97
5.75;58.97
5.75;58.98
5.74;58.98
5.75;58.99
5.75;59
5.76;58.99
5.76;58.99
5.76;58.98
5.77;58.99
5.77;59
5.76;58.99
5.76;59
5.75;59
5.75;59
5.76;59.01
5.75;59.01
5.74;59.01
5.73;59.01
5.72;59.01
5.71;59.01
5.71;59
5.71;58.99
5.72;58.99
5.72;58.98
5.74;58.98
5.74;58.98
5.74;58.98
5.75;58.97
5.73;58.97
5.73;58.97
5.72;58.98
5.7;58.99
5.68;59
5.67;58.99
5.66;59
5.66;59
5.65;59.01
5.64;59.01
5.63;59.02
5.6;59.02
5.6;59.03
5.59;59.04
5.57;59.03
5.58;59.03
5.58;59.02
5.59;59.02
5.58;59.02
5.57;59.02
5.56;59.02
5.57;59.01
5.56;59
5.57;59
5.57;58.99
5.56;58.99
5.56;58.98
5.57;58.98
5.58;58.98
5.6;58.98
5.6;58.98
5.61;58.97
5.59;58.97
5.59;58.97
5.6;58.96
5.63;58.95
5.62;58.95
5.63;58.94
5.63;58.93
5.64;58.93
5.67;58.94
5.68;58.93
5.66;58.92
5.67;58.91
5.66;58.91
5.64;58.9
5.64;58.9
5.63;58.9
5.63;58.9
5.62;58.9
5.63;58.92
5.63;58.93
5.63;58.94
5.61;58.95
5.61;58.96
5.59;58.96
5.58;58.96
5.58;58.96
5.57;58.96
5.57;58.95
5.56;58.94
5.57;58.94
5.57;58.93
5.58;58.93
5.59;58.93
5.6;58.93
5.61;58.93
5.59;58.92
5.57;58.92
5.59;58.91
5.58;58.91
5.58;58.9
5.57;58.9
5.57;58.9
5.58;58.9
5.59;58.89
5.6;58.89
5.6;58.88
5.57;58.87
5.57;58.87
5.56;58.87
5.55;58.86
5.56;58.86
5.55;58.86
5.54;58.85
5.55;58.85
5.56;58.84
5.56;58.84
5.54;58.82
5.55;58.81
5.55;58.79
5.53;58.78
5.5;58.76
5.49;58.75
5.51;58.74
5.51;58.74
5.52;58.71
5.55;58.69
5.54;58.67
5.55;58.66
5.55;58.66
5.56;58.65
5.58;58.64
5.59;58.63
5.62;58.59
5.64;58.58
5.65;58.56
5.66;58.55
5.68;58.55
5.68;58.54
5.7;58.53
5.73;58.54
5.76;58.53
5.78;58.52
5.77;58.52
5.78;58.52
5.78;58.52
5.79;58.51
5.78;58.5
5.79;58.49
5.8;58.49
5.8;58.48
5.81;58.49
5.8;58.48
5.81;58.48
5.82;58.48
5.82;58.48
5.82;58.48
5.82;58.47
5.83;58.48
5.84;58.48
5.84;58.47
5.85;58.47
5.86;58.48
5.87;58.48
5.86;58.47
5.86;58.47
5.87;58.47
5.88;58.46
5.87;58.46
5.89;58.46
5.89;58.46
5.88;58.46
5.9;58.47
5.91;58.47
5.92;58.47
5.95;58.47
5.98;58.47
5.98;58.46
5.95;58.47
5.92;58.47
5.91;58.46
5.9;58.46
5.9;58.46
5.9;58.46
5.89;58.45
5.89;58.45
5.88;58.45
5.88;58.45
5.86;58.44
5.86;58.43
5.87;58.43
5.88;58.44
5.88;58.44
5.89;58.44
5.88;58.44
5.88;58.43
5.87;58.43
5.88;58.42
5.89;58.43
5.89;58.42
5.89;58.42
5.9;58.43
5.91;58.44
5.9;58.45
5.91;58.45
5.91;58.45
5.91;58.45
5.92;58.45
5.93;58.45
5.92;58.45
5.93;58.45
5.93;58.45
5.94;58.44
5.93;58.43
5.94;58.43
5.93;58.43
5.93;58.43
5.97;58.41
5.96;58.41
5.96;58.41
5.95;58.41
5.95;58.41
5.97;58.41
5.98;58.41
5.98;58.42
5.99;58.42
5.99;58.42
5.98;58.43
5.99;58.43
5.99;58.42
6.01;58.42
6;58.41
6.01;58.41
6.02;58.39
6.03;58.39
6.03;58.39
6.03;58.38
6.05;58.37
6.06;58.38
6.06;58.38
6.07;58.37
6.08;58.38
6.1;58.37
6.09;58.37
6.1;58.37
6.1;58.36
6.15;58.34
6.17;58.34
6.18;58.34
6.19;58.34
6.2;58.33
6.21;58.34
6.23;58.32
6.25;58.32
6.25;58.33
6.26;58.32
6.26;58.33
6.25;58.33
6.26;58.34
6.26;58.32
6.28;58.32
6.29;58.32
6.29;58.31
6.31;58.32
6.32;58.31
6.35;58.33
6.35;58.32
6.34;58.31
6.32;58.3
6.34;58.29
6.33;58.29
6.37;58.28
6.43;58.29
6.43;58.29
6.38;58.28
6.41;58.27
6.44;58.27
6.45;58.26
6.46;58.26
6.46;58.27
6.47;58.27
6.47;58.26
6.48;58.26
6.5;58.25
6.52;58.26
6.53;58.25
6.53;58.25
6.57;58.24
6.63;58.24
6.65;58.23
6.67;58.24
6.65;58.27
6.65;58.28
6.66;58.28
6.65;58.29
6.66;58.29
6.66;58.29
6.66;58.29
6.67;58.28
6.67;58.28
6.66;58.27
6.66;58.26
6.66;58.26
6.67;58.26
6.68;58.26
6.68;58.26
6.68;58.26
6.69;58.25
6.7;58.26
6.69;58.25
6.69;58.24
6.71;58.22
6.72;58.22
6.74;58.23
6.76;58.23
6.77;58.24
6.78;58.24
6.79;58.25
6.81;58.25
6.81;58.26
6.83;58.26
6.86;58.27
6.88;58.27
6.88;58.28
6.89;58.27
6.91;58.28
6.93;58.29
6.94;58.29
6.93;58.29
6.89;58.27
6.85;58.26
6.81;58.24
6.79;58.24
6.75;58.22
6.74;58.21
6.72;58.21
6.72;58.2
6.7;58.2
6.69;58.2
6.68;58.19
6.67;58.19
6.68;58.19
6.69;58.18
6.72;58.17
6.67;58.18
6.67;58.18
6.63;58.18
6.62;58.18
6.62;58.16
6.62;58.16
6.61;58.15
6.61;58.14
6.6;58.14
6.6;58.13
6.59;58.13
6.57;58.12
6.57;58.12
6.56;58.12
6.55;58.12
6.58;58.1
6.6;58.09
6.59;58.09
6.6;58.08
6.61;58.09
6.62;58.08
6.62;58.08
6.62;58.08
6.62;58.07
6.64;58.07
6.64;58.07
6.64;58.07
6.66;58.08
6.68;58.07
6.7;58.07
6.72;58.07
6.73;58.07
6.73;58.06
6.73;58.06
6.73;58.06
6.74;58.06
6.74;58.07
6.76;58.06
6.77;58.07
6.78;58.06
6.78;58.06
6.8;58.05
6.79;58.06
6.8;58.06
6.82;58.06
6.81;58.07
6.81;58.07
6.82;58.06
6.83;58.07
6.83;58.07
6.82;58.08
6.82;58.08
6.81;58.08
6.78;58.08
6.78;58.08
6.79;58.08
6.8;58.09
6.81;58.08
6.81;58.09
6.76;58.1
6.76;58.1
6.79;58.1
6.8;58.1
6.79;58.1
6.79;58.11
6.79;58.11
6.79;58.11
6.78;58.11
6.77;58.11
6.77;58.11
6.78;58.12
6.81;58.11
6.83;58.11
6.84;58.12
6.86;58.12
6.87;58.13
6.84;58.15
6.82;58.15
6.82;58.15
6.8;58.16
6.81;58.17
6.79;58.18
6.79;58.18
6.82;58.19
6.82;58.18
6.83;58.18
6.85;58.19
6.87;58.19
6.87;58.2
6.88;58.2
6.87;58.19
6.85;58.18
6.83;58.17
6.85;58.15
6.89;58.15
6.89;58.14
6.91;58.13
6.92;58.13
6.93;58.13
6.96;58.13
6.99;58.13
7.03;58.14
7.04;58.14
7.05;58.14
7.03;58.14
7.03;58.13
7.01;58.13
6.99;58.12
6.98;58.12
6.97;58.12
6.96;58.12
6.95;58.11
6.95;58.11
6.94;58.12
6.9;58.13
6.88;58.12
6.87;58.11
6.86;58.11
6.86;58.11
6.82;58.1
6.81;58.09
6.83;58.09
6.83;58.09
6.84;58.09
6.84;58.09
6.85;58.08
6.86;58.09
6.87;58.08
6.88;58.08
6.89;58.08
6.89;58.08
6.9;58.08
6.91;58.08
6.91;58.08
6.89;58.07
6.92;58.07
6.92;58.08
6.93;58.09
6.93;58.09
6.94;58.1
6.95;58.1
6.95;58.11
6.96;58.1
6.94;58.09
6.93;58.08
6.96;58.08
6.94;58.07
6.95;58.07
6.94;58.07
6.95;58.07
6.96;58.07
6.94;58.06
6.94;58.05
6.95;58.05
6.95;58.05
6.96;58.05
6.97;58.06
6.98;58.06
6.98;58.07
6.97;58.07
6.98;58.07
6.98;58.07
6.99;58.07
6.99;58.08
7;58.08
7.01;58.09
7.01;58.1
7.02;58.1
7.03;58.11
7.03;58.11
7.04;58.11
7.05;58.12
7.06;58.12
7.06;58.11
7.03;58.1
7.03;58.09
7.01;58.09
7.01;58.08
7;58.07
7.01;58.07
7.01;58.06
6.99;58.05
6.98;58.05
6.98;58.05
6.98;58.04
6.99;58.04
6.98;58.04
6.98;58.03
6.99;58.03
6.98;58.02
6.99;58.02
6.99;58.03
7.02;58.03
7.03;58.04
7.03;58.04
7.03;58.04
7.04;58.05
7.04;58.05
7.06;58.06
7.07;58.06
7.07;58.06
7.08;58.06
7.09;58.07
7.09;58.07
7.1;58.07
7.11;58.07
7.1;58.08
7.12;58.08
7.12;58.07
7.13;58.08
7.12;58.07
7.14;58.07
7.13;58.07
7.11;58.06
7.09;58.05
7.07;58.04
7.04;58.03
7.03;58.01
7.04;58
7.03;58
7.03;57.99
7.04;57.99
7.05;57.98
7.06;57.98
7.06;57.99
7.06;57.98
7.07;57.99
7.08;57.99
7.11;58.01
7.12;58.02
7.11;58.03
7.11;58.04
7.12;58.03
7.11;58.03
7.12;58.03
7.13;58.03
7.13;58.04
7.14;58.04
7.14;58.03
7.15;58.03
7.15;58.04
7.16;58.04
7.16;58.04
7.16;58.05
7.17;58.04
7.17;58.04
7.18;58.06
7.18;58.05
7.2;58.05
7.19;58.04
7.2;58.04
7.2;58.04
7.2;58.03
7.2;58.03
7.2;58.03
7.21;58.03
7.22;58.03
7.23;58.03
7.23;58.04
7.24;58.04
7.25;58.05
7.26;58.04
7.25;58.04
7.25;58.03
7.27;58.03
7.27;58.04
7.27;58.05
7.28;58.06
7.28;58.05
7.27;58.03
7.28;58.03
7.29;58.03
7.3;58.03
7.3;58.04
7.3;58.03
7.31;58.03
7.31;58.03
7.32;58.03
7.31;58.05
7.32;58.04
7.33;58.04
7.34;58.04
7.33;58.03
7.34;58.03
7.36;58.02
7.37;58.02
7.39;58.02
7.39;58.01
7.41;58
7.41;58
7.41;58.01
7.41;58.01
7.42;58.01
7.43;58.01
7.42;58.01
7.41;58.01
7.4;58.01
7.4;58.02
7.42;58.02
7.43;58.02
7.43;58.01
7.44;58.01
7.45;58.02
7.46;58.02
7.46;58.02
7.48;58.02
7.49;58.02
7.5;58.02
7.5;58.01
7.51;58
7.51;58.01
7.51;58
7.52;58.01
7.54;58.01
7.55;58
7.55;58.01
7.54;58.01
7.54;58.01
7.57;58.01
7.59;58.01
7.58;58.01
7.58;58
7.6;58
7.59;58.01
7.61;58.01
7.62;58.01
7.63;58.01
7.62;58.01
7.62;58.02
7.63;58.02
7.64;58.02
7.67;58.01
7.67;58.02
7.66;58.02
7.66;58.03
7.67;58.02
7.68;58.02
7.67;58.03
7.68;58.04
7.68;58.04
7.67;58.04
7.66;58.05
7.69;58.04
7.69;58.04
7.68;58.05
7.71;58.05
7.71;58.06
7.72;58.05
7.73;58.05
7.74;58.06
7.73;58.06
7.75;58.07
7.75;58.06
7.75;58.07
7.76;58.07
7.76;58.07
7.77;58.07
7.77;58.07
7.78;58.08
7.79;58.07
7.79;58.07
7.8;58.08
7.81;58.07
7.82;58.08
7.82;58.07
7.82;58.07
7.82;58.07
7.82;58.06
7.83;58.06
7.83;58.07
7.85;58.08
7.86;58.07
7.88;58.07
7.88;58.08
7.86;58.08
7.88;58.08
7.89;58.08
7.89;58.07
7.9;58.07
7.91;58.07
7.92;58.08
7.92;58.08
7.93;58.08
7.93;58.09
7.93;58.09
7.95;58.07
7.95;58.08
7.96;58.08
7.95;58.09
7.97;58.08
7.98;58.09
7.97;58.1
7.99;58.1
7.99;58.1
7.98;58.1
7.98;58.11
7.98;58.11
8;58.11
7.99;58.11
7.99;58.11
7.98;58.11
7.98;58.12
7.96;58.11
7.97;58.12
7.96;58.12
7.97;58.12
7.97;58.12
7.98;58.13
7.97;58.14
7.99;58.14
8;58.13
8.01;58.13
8.01;58.13
8;58.14
8.04;58.14
8.04;58.15
8.03;58.16
8.05;58.16
8.05;58.18
8.04;58.18
8.05;58.18
8.05;58.19
8.04;58.19
8.06;58.19
8.05;58.2
8.04;58.19
8.04;58.2
8.06;58.2
8.06;58.21
8.05;58.21
8.05;58.22
8.04;58.22
8.03;58.23
8.03;58.23
8.04;58.23
8.07;58.2
8.08;58.2
8.07;58.19
8.08;58.19
8.09;58.19
8.08;58.19
8.08;58.18
8.07;58.17
8.09;58.17
8.08;58.17
8.07;58.17
8.08;58.16
8.07;58.17
8.06;58.16
8.05;58.15
8.05;58.14
8.05;58.14
8.05;58.14
8.04;58.13
8.05;58.13
8.05;58.14
8.06;58.14
8.07;58.14
8.06;58.13
8.06;58.12
8.07;58.12
8.07;58.12
8.08;58.12
8.08;58.13
8.08;58.13
8.08;58.13
8.09;58.12
8.08;58.12
8.08;58.12
8.08;58.12
8.08;58.11
8.09;58.11
8.1;58.12
8.11;58.12
8.11;58.11
8.12;58.11
8.13;58.11
8.12;58.11
8.13;58.11
8.13;58.11
8.15;58.1
8.16;58.11
8.16;58.12
8.17;58.12
8.16;58.13
8.15;58.13
8.17;58.13
8.18;58.13
8.18;58.13
8.19;58.14
8.18;58.14
8.19;58.15
8.2;58.14
8.2;58.14
8.21;58.15
8.21;58.14
8.2;58.13
8.21;58.12
8.2;58.12
8.22;58.11
8.22;58.13
8.22;58.13
8.23;58.12
8.24;58.12
8.24;58.13
8.25;58.13
8.25;58.13
8.26;58.13
8.25;58.14
8.25;58.14
8.25;58.15
8.23;58.15
8.24;58.15
8.24;58.15
8.26;58.16
8.27;58.15
8.28;58.15
8.29;58.16
8.29;58.16
8.28;58.16
8.28;58.16
8.27;58.16
8.27;58.17
8.28;58.17
8.28;58.17
8.28;58.18
8.29;58.17
8.3;58.17
8.31;58.18
8.3;58.18
8.31;58.18
8.32;58.18
8.32;58.18
8.33;58.19
8.3;58.2
8.3;58.2
8.29;58.2
8.28;58.2
8.28;58.2
8.29;58.2
8.29;58.19
8.27;58.2
8.25;58.2
8.26;58.21
8.27;58.2
8.27;58.2
8.28;58.2
8.28;58.2
8.3;58.2
8.29;58.21
8.29;58.21
8.32;58.21
8.32;58.21
8.31;58.21
8.31;58.2
8.31;58.2
8.33;58.19
8.35;58.19
8.35;58.2
8.37;58.19
8.38;58.2
8.37;58.2
8.39;58.2
8.38;58.21
8.39;58.21
8.39;58.22
8.38;58.23
8.36;58.23
8.35;58.23
8.37;58.24
8.39;58.26
8.4;58.25
8.4;58.24
8.4;58.24
8.41;58.24
8.41;58.24
8.42;58.24
8.41;58.24
8.41;58.24
8.43;58.24
8.42;58.24
8.44;58.25
8.43;58.25
8.43;58.27
8.42;58.27
8.44;58.29
8.43;58.28
8.44;58.26
8.45;58.26
8.44;58.26
8.44;58.26
8.45;58.25
8.45;58.25
8.47;58.25
8.47;58.25
8.45;58.26
8.46;58.26
8.47;58.26
8.47;58.26
8.47;58.26
8.48;58.26
8.5;58.26
8.51;58.27
8.51;58.26
8.52;58.26
8.53;58.27
8.54;58.28
8.53;58.28
8.54;58.28
8.53;58.29
8.52;58.28
8.51;58.28
8.52;58.29
8.52;58.3
8.53;58.29
8.53;58.3
8.53;58.29
8.54;58.29
8.55;58.3
8.55;58.31
8.56;58.3
8.57;58.31
8.57;58.31
8.58;58.32
8.59;58.33
8.6;58.33
8.61;58.36
8.62;58.36
8.62;58.36
8.6;58.33
8.61;58.34
8.61;58.33
8.62;58.33
8.63;58.33
8.63;58.34
8.64;58.34
8.62;58.34
8.65;58.34
8.66;58.35
8.67;58.36
8.67;58.37
8.69;58.37
8.7;58.38
8.71;58.37
8.72;58.38
8.73;58.39
8.72;58.39
8.7;58.39
8.71;58.4
8.71;58.41
8.72;58.41
8.72;58.41
8.72;58.41
8.73;58.41
8.74;58.41
8.74;58.42
8.76;58.42
8.78;58.42
8.77;58.43
8.78;58.44
8.78;58.44
8.77;58.46
8.75;58.45
8.79;58.46
8.8;58.47
8.81;58.47
8.82;58.47
8.83;58.47
8.83;58.48
8.84;58.49
8.85;58.49
8.86;58.49
8.87;58.49
8.88;58.5
8.88;58.49
8.85;58.48
8.85;58.48
8.84;58.47
8.84;58.47
8.83;58.47
8.82;58.47
8.82;58.46
8.81;58.47
8.79;58.46
8.79;58.46
8.78;58.46
8.78;58.45
8.79;58.44
8.8;58.44
8.81;58.43
8.82;58.43
8.81;58.44
8.82;58.44
8.82;58.45
8.82;58.44
8.83;58.45
8.83;58.45
8.84;58.45
8.82;58.44
8.83;58.43
8.86;58.44
8.89;58.46
8.9;58.47
8.89;58.47
8.89;58.47
8.9;58.47
8.92;58.47
8.92;58.48
8.92;58.48
8.9;58.47
8.92;58.49
8.92;58.49
8.93;58.5
8.93;58.49
8.93;58.5
8.94;58.5
8.95;58.51
8.94;58.51
8.93;58.51
8.93;58.51
8.88;58.5
8.9;58.51
8.9;58.51
8.89;58.51
8.88;58.51
8.9;58.52
8.9;58.52
8.89;58.52
8.9;58.53
8.9;58.52
8.91;58.52
8.91;58.51
8.92;58.51
8.92;58.52
8.93;58.52
8.93;58.52
8.94;58.52
8.94;58.53
8.94;58.52
8.94;58.52
8.97;58.53
8.99;58.55
8.98;58.55
8.99;58.55
9;58.55
9;58.56
9;58.56
8.99;58.58
8.97;58.59
8.97;58.57
8.98;58.56
8.97;58.56
8.97;58.56
8.96;58.57
8.97;58.59
8.97;58.6
8.94;58.59
8.94;58.61
8.94;58.62
8.95;58.62
8.95;58.61
8.95;58.61
8.95;58.61
8.95;58.6
8.95;58.6
8.96;58.6
8.96;58.6
8.97;58.6
8.97;58.59
8.99;58.59
8.99;58.58
8.99;58.59
9;58.58
9;58.57
9.01;58.57
9.02;58.57
9.02;58.58
9.04;58.6
9.02;58.6
9;58.59
9;58.59
9.01;58.6
9.01;58.6
9.01;58.6
9.02;58.6
9.03;58.6
9.04;58.6
9.04;58.61
9.02;58.61
9.01;58.61
9.02;58.61
9.02;58.62
9.03;58.62
9.03;58.61
9.04;58.62
9.05;58.62
9.06;58.63
9.06;58.62
9.07;58.62
9.08;58.62
9.07;58.63
9.12;58.64
9.12;58.64
9.13;58.64
9.13;58.65
9.14;58.65
9.16;58.65
9.15;58.66
9.16;58.66
9.16;58.66
9.17;58.66
9.18;58.66
9.19;58.67
9.2;58.67
9.2;58.67
9.21;58.67
9.21;58.68
9.22;58.68
9.22;58.68
9.23;58.69
9.2;58.7
9.22;58.7
9.22;58.7
9.2;58.7
9.2;58.7
9.21;58.71
9.21;58.7
9.23;58.71
9.23;58.71
9.24;58.72
9.24;58.72
9.24;58.73
9.24;58.73
9.21;58.72
9.22;58.73
9.23;58.73
9.22;58.73
9.24;58.73
9.23;58.74
9.15;58.74
9.11;58.74
9.1;58.74
9.09;58.74
9.1;58.74
9.11;58.73
9.15;58.73
9.16;58.72
9.16;58.72
9.16;58.72
9.2;58.72
9.2;58.72
9.19;58.72
9.18;58.72
9.16;58.72
9.15;58.72
9.12;58.72
9.12;58.72
9.11;58.72
9.13;58.72
9.12;58.73
9.11;58.73
9.11;58.72
9.09;58.73
9.06;58.73
9.06;58.73
9.07;58.73
9.09;58.74
9.1;58.74
9.1;58.75
9.13;58.75
9.14;58.74
9.14;58.74
9.15;58.74
9.18;58.74
9.18;58.75
9.18;58.75
9.18;58.75
9.19;58.74
9.21;58.75
9.21;58.74
9.24;58.74
9.24;58.75
9.25;58.75
9.26;58.74
9.28;58.74
9.3;58.75
9.32;58.75
9.34;58.76
9.35;58.75
9.37;58.77
9.38;58.78
9.38;58.78
9.39;58.78
9.4;58.79
9.4;58.79
9.44;58.8
9.43;58.81
9.43;58.81
9.43;58.81
9.41;58.8
9.38;58.8
9.39;58.81
9.41;58.81
9.4;58.82
9.43;58.82
9.47;58.83
9.46;58.84
9.44;58.85
9.39;58.85
9.35;58.85
9.32;58.84
9.31;58.84
9.29;58.84
9.29;58.84
9.29;58.85
9.3;58.85
9.29;58.85
9.3;58.85
9.3;58.86
9.3;58.86
9.31;58.88
9.3;58.89
9.31;58.88
9.32;58.87
9.33;58.87
9.35;58.87
9.36;58.86
9.36;58.86
9.42;58.86
9.42;58.87
9.42;58.87
9.42;58.88
9.4;58.88
9.42;58.88
9.42;58.88
9.42;58.9
9.42;58.9
9.41;58.9
9.39;58.9
9.38;58.89
9.39;58.89
9.37;58.88
9.37;58.9
9.39;58.9
9.42;58.91
9.42;58.9
9.43;58.91
9.44;58.9
9.45;58.9
9.45;58.89
9.46;58.89
9.47;58.9
9.46;58.9
9.45;58.9
9.46;58.91
9.47;58.9
9.47;58.9
9.48;58.92
9.47;58.92
9.48;58.92
9.49;58.91
9.48;58.91
9.49;58.9
9.48;58.9
9.48;58.88
9.5;58.87
9.5;58.89
9.51;58.89
9.51;58.88
9.51;58.88
9.53;58.89
9.53;58.88
9.53;58.88
9.54;58.89
9.55;58.9
9.55;58.9
9.56;58.9
9.56;58.91
9.56;58.91
9.55;58.91
9.54;58.91
9.51;58.92
9.51;58.92
9.49;58.92
9.49;58.92
9.51;58.92
9.51;58.93
9.49;58.93
9.48;58.93
9.48;58.93
9.47;58.94
9.49;58.94
9.51;58.93
9.55;58.93
9.55;58.93
9.58;58.93
9.59;58.93
9.6;58.93
9.62;58.93
9.62;58.94
9.6;58.94
9.6;58.94
9.59;58.94
9.6;58.95
9.61;58.95
9.62;58.95
9.61;58.95
9.62;58.94
9.63;58.95
9.63;58.94
9.64;58.94
9.65;58.95
9.65;58.95
9.62;58.95
9.63;58.95
9.63;58.96
9.65;58.96
9.66;58.96
9.65;58.97
9.66;58.97
9.66;58.97
9.69;58.97
9.69;58.96
9.69;58.96
9.69;58.96
9.7;58.97
9.7;58.97
9.7;58.98
9.7;58.98
9.69;58.98
9.69;58.98
9.67;58.98
9.66;58.99
9.67;58.99
9.68;58.99
9.69;58.99
9.68;58.99
9.71;58.99
9.71;58.99
9.7;59.01
9.71;59.01
9.72;59
9.72;59.01
9.73;59
9.74;59
9.75;58.99
9.75;59.02
9.71;59.04
9.71;59.05
9.68;59.05
9.65;59.05
9.64;59.05
9.65;59.05
9.63;59.06
9.63;59.07
9.63;59.07
9.63;59.08
9.59;59.1
9.59;59.1
9.55;59.11
9.56;59.12
9.52;59.13
9.52;59.12
9.51;59.13
9.51;59.13
9.52;59.13
9.58;59.12
9.59;59.12
9.59;59.13
9.6;59.12
9.62;59.13
9.61;59.12
9.65;59.1
9.64;59.09
9.64;59.07
9.66;59.06
9.67;59.06
9.71;59.05
9.69;59.06
9.7;59.07
9.69;59.08
9.7;59.08
9.7;59.09
9.7;59.09
9.69;59.1
9.7;59.1
9.71;59.11
9.72;59.11
9.71;59.1
9.72;59.08
9.71;59.07
9.73;59.07
9.73;59.07
9.74;59.07
9.76;59.06
9.76;59.05
9.78;59.04
9.78;59.06
9.79;59.07
9.79;59.07
9.8;59.09
9.79;59.07
9.8;59.06
9.8;59.05
9.81;59.04
9.82;59.04
9.81;59.03
9.8;59.03
9.8;59.03
9.83;59.01
9.83;59.03
9.82;59.03
9.83;59.03
9.84;59.04
9.84;59.02
9.85;59.01
9.85;59
9.85;58.99
9.84;58.99
9.84;58.98
9.82;58.97
9.81;58.98
9.81;58.97
9.82;58.97
9.85;58.97
9.85;58.96
9.86;58.96
9.86;58.96
9.87;58.96
9.86;58.97
9.88;58.97
9.89;58.97
9.9;58.97
9.9;58.97
9.92;58.97
9.92;58.98
9.92;58.98
9.93;58.97
9.94;58.96
9.94;58.97
9.96;58.96
9.97;58.97
9.96;58.98
9.97;58.98
9.98;58.98
9.98;58.97
9.99;58.97
10;58.97
10;58.97
10.01;58.97
10.01;58.98
10.03;58.98
10.04;58.98
10.03;58.99
10.03;58.99
10.04;58.99
10.04;59.02
10.03;59.02
10.02;59.03
10.03;59.04
10.02;59.04
10.02;59.05
10.05;59.04
10.04;59.04
10.05;59.04
10.07;59.04
10.06;59.04
10.07;59.03
10.07;59.02
10.08;59.02
10.1;59.03
10.1;59.03
10.1;59.03
10.1;59.03
10.11;59.03
10.11;59.03
10.12;59.03
10.17;59.06
10.17;59.05
10.18;59.04
10.17;59.04
10.16;59.03
10.13;59.03
10.13;59.01
10.13;59.01
10.14;59.01
10.15;59.01
10.16;59.01
10.18;59.02
10.19;59.02
10.2;59.03
10.2;59.02
10.21;59.03
10.21;59.03
10.22;59.03
10.23;59.05
10.23;59.05
10.23;59.05
10.23;59.06
10.24;59.06
10.23;59.07
10.21;59.08
10.23;59.07
10.23;59.08
10.23;59.08
10.22;59.08
10.22;59.09
10.23;59.1
10.22;59.12
10.23;59.13
10.24;59.13
10.23;59.12
10.23;59.12
10.24;59.1
10.24;59.1
10.24;59.1
10.25;59.1
10.26;59.09
10.26;59.08
10.25;59.07
10.26;59.07
10.27;59.04
10.28;59.04
10.28;59.05
10.27;59.06
10.27;59.07
10.28;59.06
10.28;59.08
10.26;59.11
10.27;59.12
10.28;59.11
10.28;59.09
10.29;59.1
10.29;59.08
10.3;59.06
10.3;59.06
10.3;59.05
10.31;59.05
10.31;59.07
10.32;59.07
10.31;59.08
10.31;59.08
10.31;59.08
10.31;59.09
10.28;59.14
10.29;59.14
10.3;59.14
10.3;59.13
10.31;59.14
10.31;59.14
10.31;59.13
10.32;59.13
10.32;59.13
10.32;59.12
10.33;59.12
10.33;59.14
10.32;59.15
10.32;59.15
10.32;59.15
10.31;59.15
10.32;59.15
10.32;59.16
10.32;59.16
10.33;59.16
10.34;59.17
10.33;59.17
10.33;59.19
10.33;59.19
10.34;59.21
10.34;59.22
10.36;59.21
10.37;59.22
10.38;59.23
10.37;59.26
10.38;59.27
10.37;59.27
10.38;59.28
10.39;59.28
10.4;59.28
10.41;59.27
10.39;59.27
10.39;59.27
10.38;59.23
10.36;59.21
10.36;59.19
10.36;59.17
10.37;59.17
10.37;59.17
10.39;59.16
10.38;59.16
10.37;59.15
10.38;59.15
10.38;59.14
10.38;59.14
10.38;59.13
10.38;59.1
10.38;59.1
10.39;59.1
10.4;59.09
10.4;59.09
10.4;59.08
10.39;59.08
10.4;59.06
10.4;59.06
10.41;59.05
10.41;59.06
10.42;59.06
10.43;59.08
10.41;59.1
10.42;59.1
10.42;59.12
10.43;59.13
10.44;59.13
10.44;59.13
10.43;59.14
10.42;59.13
10.42;59.14
10.42;59.15
10.43;59.15
10.44;59.15
10.45;59.16
10.44;59.16
10.43;59.15
10.43;59.16
10.41;59.16
10.4;59.17
10.39;59.17
10.39;59.17
10.39;59.18
10.4;59.17
10.44;59.16
10.46;59.18
10.47;59.19
10.47;59.19
10.45;59.2
10.46;59.22
10.45;59.23
10.44;59.23
10.42;59.26
10.43;59.26
10.44;59.27
10.45;59.26
10.45;59.26
10.45;59.26
10.45;59.25
10.46;59.24
10.48;59.25
10.48;59.26
10.49;59.27
10.49;59.26
10.51;59.26
10.49;59.28
10.51;59.28
10.5;59.29
10.52;59.29
10.53;59.31
10.53;59.32
10.51;59.33
10.5;59.32
10.47;59.36
10.47;59.37
10.48;59.38
10.49;59.41
10.5;59.41
10.5;59.43
10.49;59.43
10.49;59.43
10.48;59.43
10.48;59.42
10.46;59.43
